Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,009265,2013,01,01,,,
IDCJAC0010,009265,2013,01,02,,,
IDCJAC0010,009265,2013,01,03,,,
IDCJAC0010,009265,2013,01,04,,,
IDCJAC0010,009265,2013,01,05,,,
IDCJAC0010,009265,2013,01,06,,,
IDCJAC0010,009265,2013,01,07,,,
IDCJAC0010,009265,2013,01,08,,,
IDCJAC0010,009265,2013,01,09,,,
IDCJAC0010,009265,2013,01,10,,,
IDCJAC0010,009265,2013,01,11,,,
IDCJAC0010,009265,2013,01,12,,,
IDCJAC0010,009265,2013,01,13,,,
IDCJAC0010,009265,2013,01,14,,,
IDCJAC0010,009265,2013,01,15,,,
IDCJAC0010,009265,2013,01,16,,,
IDCJAC0010,009265,2013,01,17,,,
IDCJAC0010,009265,2013,01,18,,,
IDCJAC0010,009265,2013,01,19,,,
IDCJAC0010,009265,2013,01,20,,,
IDCJAC0010,009265,2013,01,21,,,
IDCJAC0010,009265,2013,01,22,,,
IDCJAC0010,009265,2013,01,23,,,
IDCJAC0010,009265,2013,01,24,,,
IDCJAC0010,009265,2013,01,25,,,
IDCJAC0010,009265,2013,01,26,,,
IDCJAC0010,009265,2013,01,27,,,
IDCJAC0010,009265,2013,01,28,,,
IDCJAC0010,009265,2013,01,29,,,
IDCJAC0010,009265,2013,01,30,,,
IDCJAC0010,009265,2013,01,31,,,
IDCJAC0010,009265,2013,02,01,,,
IDCJAC0010,009265,2013,02,02,,,
IDCJAC0010,009265,2013,02,03,,,
IDCJAC0010,009265,2013,02,04,,,
IDCJAC0010,009265,2013,02,05,,,
IDCJAC0010,009265,2013,02,06,,,
IDCJAC0010,009265,2013,02,07,,,
IDCJAC0010,009265,2013,02,08,,,
IDCJAC0010,009265,2013,02,09,,,
IDCJAC0010,009265,2013,02,10,,,
IDCJAC0010,009265,2013,02,11,,,
IDCJAC0010,009265,2013,02,12,,,
IDCJAC0010,009265,2013,02,13,,,
IDCJAC0010,009265,2013,02,14,,,
IDCJAC0010,009265,2013,02,15,,,
IDCJAC0010,009265,2013,02,16,,,
IDCJAC0010,009265,2013,02,17,,,
IDCJAC0010,009265,2013,02,18,,,
IDCJAC0010,009265,2013,02,19,,,
IDCJAC0010,009265,2013,02,20,,,
IDCJAC0010,009265,2013,02,21,,,
IDCJAC0010,009265,2013,02,22,,,
IDCJAC0010,009265,2013,02,23,,,
IDCJAC0010,009265,2013,02,24,,,
IDCJAC0010,009265,2013,02,25,,,
IDCJAC0010,009265,2013,02,26,,,
IDCJAC0010,009265,2013,02,27,,,
IDCJAC0010,009265,2013,02,28,,,
IDCJAC0010,009265,2013,03,01,,,
IDCJAC0010,009265,2013,03,02,,,
IDCJAC0010,009265,2013,03,03,,,
IDCJAC0010,009265,2013,03,04,,,
IDCJAC0010,009265,2013,03,05,,,
IDCJAC0010,009265,2013,03,06,,,
IDCJAC0010,009265,2013,03,07,,,
IDCJAC0010,009265,2013,03,08,,,
IDCJAC0010,009265,2013,03,09,,,
IDCJAC0010,009265,2013,03,10,,,
IDCJAC0010,009265,2013,03,11,,,
IDCJAC0010,009265,2013,03,12,,,
IDCJAC0010,009265,2013,03,13,,,
IDCJAC0010,009265,2013,03,14,,,
IDCJAC0010,009265,2013,03,15,,,
IDCJAC0010,009265,2013,03,16,,,
IDCJAC0010,009265,2013,03,17,,,
IDCJAC0010,009265,2013,03,18,,,
IDCJAC0010,009265,2013,03,19,,,
IDCJAC0010,009265,2013,03,20,,,
IDCJAC0010,009265,2013,03,21,,,
IDCJAC0010,009265,2013,03,22,,,
IDCJAC0010,009265,2013,03,23,,,
IDCJAC0010,009265,2013,03,24,,,
IDCJAC0010,009265,2013,03,25,,,
IDCJAC0010,009265,2013,03,26,,,
IDCJAC0010,009265,2013,03,27,,,
IDCJAC0010,009265,2013,03,28,,,
IDCJAC0010,009265,2013,03,29,,,
IDCJAC0010,009265,2013,03,30,,,
IDCJAC0010,009265,2013,03,31,,,
IDCJAC0010,009265,2013,04,01,,,
IDCJAC0010,009265,2013,04,02,,,
IDCJAC0010,009265,2013,04,03,,,
IDCJAC0010,009265,2013,04,04,,,
IDCJAC0010,009265,2013,04,05,,,
IDCJAC0010,009265,2013,04,06,,,
IDCJAC0010,009265,2013,04,07,,,
IDCJAC0010,009265,2013,04,08,,,
IDCJAC0010,009265,2013,04,09,,,
IDCJAC0010,009265,2013,04,10,,,
IDCJAC0010,009265,2013,04,11,,,
IDCJAC0010,009265,2013,04,12,,,
IDCJAC0010,009265,2013,04,13,,,
IDCJAC0010,009265,2013,04,14,,,
IDCJAC0010,009265,2013,04,15,,,
IDCJAC0010,009265,2013,04,16,,,
IDCJAC0010,009265,2013,04,17,,,
IDCJAC0010,009265,2013,04,18,,,
IDCJAC0010,009265,2013,04,19,,,
IDCJAC0010,009265,2013,04,20,,,
IDCJAC0010,009265,2013,04,21,,,
IDCJAC0010,009265,2013,04,22,,,
IDCJAC0010,009265,2013,04,23,,,
IDCJAC0010,009265,2013,04,24,,,
IDCJAC0010,009265,2013,04,25,,,
IDCJAC0010,009265,2013,04,26,,,
IDCJAC0010,009265,2013,04,27,,,
IDCJAC0010,009265,2013,04,28,,,
IDCJAC0010,009265,2013,04,29,,,
IDCJAC0010,009265,2013,04,30,,,
IDCJAC0010,009265,2013,05,01,,,
IDCJAC0010,009265,2013,05,02,,,
IDCJAC0010,009265,2013,05,03,,,
IDCJAC0010,009265,2013,05,04,,,
IDCJAC0010,009265,2013,05,05,,,
IDCJAC0010,009265,2013,05,06,,,
IDCJAC0010,009265,2013,05,07,,,
IDCJAC0010,009265,2013,05,08,,,
IDCJAC0010,009265,2013,05,09,,,
IDCJAC0010,009265,2013,05,10,,,
IDCJAC0010,009265,2013,05,11,,,
IDCJAC0010,009265,2013,05,12,,,
IDCJAC0010,009265,2013,05,13,,,
IDCJAC0010,009265,2013,05,14,,,
IDCJAC0010,009265,2013,05,15,23.8,1,N
IDCJAC0010,009265,2013,05,16,23.2,1,Y
IDCJAC0010,009265,2013,05,17,20.3,1,Y
IDCJAC0010,009265,2013,05,18,20.9,1,Y
IDCJAC0010,009265,2013,05,19,21.5,1,Y
IDCJAC0010,009265,2013,05,20,19.6,1,Y
IDCJAC0010,009265,2013,05,21,20.5,1,Y
IDCJAC0010,009265,2013,05,22,21.7,1,Y
IDCJAC0010,009265,2013,05,23,20.6,1,Y
IDCJAC0010,009265,2013,05,24,21.8,1,Y
IDCJAC0010,009265,2013,05,25,23.3,1,Y
IDCJAC0010,009265,2013,05,26,21.6,1,Y
IDCJAC0010,009265,2013,05,27,20.9,1,Y
IDCJAC0010,009265,2013,05,28,19.8,1,Y
IDCJAC0010,009265,2013,05,29,19.1,1,Y
IDCJAC0010,009265,2013,05,30,14.9,1,Y
IDCJAC0010,009265,2013,05,31,16.3,1,Y
IDCJAC0010,009265,2013,06,01,17.7,1,Y
IDCJAC0010,009265,2013,06,02,18.0,1,Y
IDCJAC0010,009265,2013,06,03,20.1,1,Y
IDCJAC0010,009265,2013,06,04,18.7,1,Y
IDCJAC0010,009265,2013,06,05,18.6,1,Y
IDCJAC0010,009265,2013,06,06,18.6,1,Y
IDCJAC0010,009265,2013,06,07,20.6,1,Y
IDCJAC0010,009265,2013,06,08,19.5,1,Y
IDCJAC0010,009265,2013,06,09,20.0,1,Y
IDCJAC0010,009265,2013,06,10,19.6,1,Y
IDCJAC0010,009265,2013,06,11,18.4,1,Y
IDCJAC0010,009265,2013,06,12,19.6,1,Y
IDCJAC0010,009265,2013,06,13,20.9,1,Y
IDCJAC0010,009265,2013,06,14,19.6,1,Y
IDCJAC0010,009265,2013,06,15,15.2,1,Y
IDCJAC0010,009265,2013,06,16,17.0,1,Y
IDCJAC0010,009265,2013,06,17,16.9,1,Y
IDCJAC0010,009265,2013,06,18,16.8,1,Y
IDCJAC0010,009265,2013,06,19,17.7,1,Y
IDCJAC0010,009265,2013,06,20,18.6,1,Y
IDCJAC0010,009265,2013,06,21,20.0,1,Y
IDCJAC0010,009265,2013,06,22,22.3,1,Y
IDCJAC0010,009265,2013,06,23,20.4,1,Y
IDCJAC0010,009265,2013,06,24,20.2,1,Y
IDCJAC0010,009265,2013,06,25,18.3,1,Y
IDCJAC0010,009265,2013,06,26,17.3,1,Y
IDCJAC0010,009265,2013,06,27,18.4,1,Y
IDCJAC0010,009265,2013,06,28,19.4,1,Y
IDCJAC0010,009265,2013,06,29,20.7,1,Y
IDCJAC0010,009265,2013,06,30,21.3,1,Y
IDCJAC0010,009265,2013,07,01,20.7,1,Y
IDCJAC0010,009265,2013,07,02,20.6,1,Y
IDCJAC0010,009265,2013,07,03,16.5,1,Y
IDCJAC0010,009265,2013,07,04,16.4,1,Y
IDCJAC0010,009265,2013,07,05,16.7,1,Y
IDCJAC0010,009265,2013,07,06,17.3,1,Y
IDCJAC0010,009265,2013,07,07,16.5,1,Y
IDCJAC0010,009265,2013,07,08,17.8,1,Y
IDCJAC0010,009265,2013,07,09,18.6,1,Y
IDCJAC0010,009265,2013,07,10,18.7,1,Y
IDCJAC0010,009265,2013,07,11,15.3,1,Y
IDCJAC0010,009265,2013,07,12,17.2,1,Y
IDCJAC0010,009265,2013,07,13,19.4,1,Y
IDCJAC0010,009265,2013,07,14,20.3,1,Y
IDCJAC0010,009265,2013,07,15,20.8,1,Y
IDCJAC0010,009265,2013,07,16,19.6,1,Y
IDCJAC0010,009265,2013,07,17,14.2,1,Y
IDCJAC0010,009265,2013,07,18,15.3,1,Y
IDCJAC0010,009265,2013,07,19,16.1,1,Y
IDCJAC0010,009265,2013,07,20,15.9,1,Y
IDCJAC0010,009265,2013,07,21,15.7,1,Y
IDCJAC0010,009265,2013,07,22,18.5,1,Y
IDCJAC0010,009265,2013,07,23,21.5,1,Y
IDCJAC0010,009265,2013,07,24,17.7,1,Y
IDCJAC0010,009265,2013,07,25,18.9,1,Y
IDCJAC0010,009265,2013,07,26,17.5,1,Y
IDCJAC0010,009265,2013,07,27,18.5,1,Y
IDCJAC0010,009265,2013,07,28,,,
IDCJAC0010,009265,2013,07,29,18.5,1,N
IDCJAC0010,009265,2013,07,30,19.2,1,Y
IDCJAC0010,009265,2013,07,31,18.8,1,Y
IDCJAC0010,009265,2013,08,01,19.1,1,Y
IDCJAC0010,009265,2013,08,02,18.4,1,Y
IDCJAC0010,009265,2013,08,03,19.2,1,Y
IDCJAC0010,009265,2013,08,04,20.7,1,Y
IDCJAC0010,009265,2013,08,05,20.4,1,Y
IDCJAC0010,009265,2013,08,06,20.8,1,Y
IDCJAC0010,009265,2013,08,07,20.9,1,Y
IDCJAC0010,009265,2013,08,08,19.3,1,Y
IDCJAC0010,009265,2013,08,09,18.5,1,Y
IDCJAC0010,009265,2013,08,10,18.8,1,Y
IDCJAC0010,009265,2013,08,11,17.7,1,Y
IDCJAC0010,009265,2013,08,12,18.3,1,Y
IDCJAC0010,009265,2013,08,13,17.9,1,Y
IDCJAC0010,009265,2013,08,14,18.8,1,Y
IDCJAC0010,009265,2013,08,15,18.1,1,Y
IDCJAC0010,009265,2013,08,16,16.9,1,Y
IDCJAC0010,009265,2013,08,17,17.2,1,Y
IDCJAC0010,009265,2013,08,18,18.0,1,Y
IDCJAC0010,009265,2013,08,19,19.3,1,Y
IDCJAC0010,009265,2013,08,20,17.7,1,Y
IDCJAC0010,009265,2013,08,21,17.9,1,Y
IDCJAC0010,009265,2013,08,22,20.4,1,Y
IDCJAC0010,009265,2013,08,23,21.6,1,Y
IDCJAC0010,009265,2013,08,24,21.1,1,Y
IDCJAC0010,009265,2013,08,25,20.1,1,Y
IDCJAC0010,009265,2013,08,26,17.4,1,Y
IDCJAC0010,009265,2013,08,27,16.8,1,Y
IDCJAC0010,009265,2013,08,28,17.4,1,Y
IDCJAC0010,009265,2013,08,29,18.4,1,Y
IDCJAC0010,009265,2013,08,30,18.8,1,Y
IDCJAC0010,009265,2013,08,31,19.7,1,Y
IDCJAC0010,009265,2013,09,01,19.7,1,Y
IDCJAC0010,009265,2013,09,02,20.1,1,Y
IDCJAC0010,009265,2013,09,03,20.0,1,Y
IDCJAC0010,009265,2013,09,04,16.8,1,Y
IDCJAC0010,009265,2013,09,05,18.8,1,Y
IDCJAC0010,009265,2013,09,06,21.0,1,Y
IDCJAC0010,009265,2013,09,07,17.5,1,Y
IDCJAC0010,009265,2013,09,08,18.1,1,Y
IDCJAC0010,009265,2013,09,09,19.2,1,Y
IDCJAC0010,009265,2013,09,10,19.2,1,Y
IDCJAC0010,009265,2013,09,11,17.8,1,Y
IDCJAC0010,009265,2013,09,12,17.9,1,Y
IDCJAC0010,009265,2013,09,13,18.7,1,Y
IDCJAC0010,009265,2013,09,14,16.1,1,Y
IDCJAC0010,009265,2013,09,15,15.9,1,Y
IDCJAC0010,009265,2013,09,16,18.5,1,Y
IDCJAC0010,009265,2013,09,17,17.4,1,Y
IDCJAC0010,009265,2013,09,18,17.9,1,Y
IDCJAC0010,009265,2013,09,19,18.6,1,Y
IDCJAC0010,009265,2013,09,20,19.0,1,Y
IDCJAC0010,009265,2013,09,21,19.4,1,Y
IDCJAC0010,009265,2013,09,22,18.6,1,Y
IDCJAC0010,009265,2013,09,23,19.3,1,Y
IDCJAC0010,009265,2013,09,24,18.8,1,Y
IDCJAC0010,009265,2013,09,25,18.2,1,Y
IDCJAC0010,009265,2013,09,26,18.6,1,Y
IDCJAC0010,009265,2013,09,27,17.6,1,Y
IDCJAC0010,009265,2013,09,28,18.5,1,Y
IDCJAC0010,009265,2013,09,29,18.9,1,Y
IDCJAC0010,009265,2013,09,30,15.7,1,Y
IDCJAC0010,009265,2013,10,01,17.3,1,Y
IDCJAC0010,009265,2013,10,02,21.5,1,Y
IDCJAC0010,009265,2013,10,03,21.5,1,Y
IDCJAC0010,009265,2013,10,04,19.2,1,Y
IDCJAC0010,009265,2013,10,05,20.4,1,Y
IDCJAC0010,009265,2013,10,06,19.8,1,Y
IDCJAC0010,009265,2013,10,07,20.5,1,Y
IDCJAC0010,009265,2013,10,08,20.6,1,Y
IDCJAC0010,009265,2013,10,09,18.1,1,Y
IDCJAC0010,009265,2013,10,10,18.3,1,Y
IDCJAC0010,009265,2013,10,11,18.8,1,Y
IDCJAC0010,009265,2013,10,12,16.8,1,Y
IDCJAC0010,009265,2013,10,13,20.7,1,Y
IDCJAC0010,009265,2013,10,14,20.4,1,Y
IDCJAC0010,009265,2013,10,15,19.2,1,Y
IDCJAC0010,009265,2013,10,16,19.2,1,Y
IDCJAC0010,009265,2013,10,17,19.3,1,Y
IDCJAC0010,009265,2013,10,18,20.3,1,Y
IDCJAC0010,009265,2013,10,19,18.2,1,Y
IDCJAC0010,009265,2013,10,20,19.3,1,Y
IDCJAC0010,009265,2013,10,21,18.1,1,Y
IDCJAC0010,009265,2013,10,22,22.9,1,Y
IDCJAC0010,009265,2013,10,23,26.7,1,Y
IDCJAC0010,009265,2013,10,24,28.0,1,Y
IDCJAC0010,009265,2013,10,25,20.4,1,Y
IDCJAC0010,009265,2013,10,26,21.4,1,Y
IDCJAC0010,009265,2013,10,27,23.3,1,Y
IDCJAC0010,009265,2013,10,28,26.0,1,Y
IDCJAC0010,009265,2013,10,29,26.7,1,Y
IDCJAC0010,009265,2013,10,30,31.9,1,Y
IDCJAC0010,009265,2013,10,31,20.9,1,Y
IDCJAC0010,009265,2013,11,01,20.9,1,Y
IDCJAC0010,009265,2013,11,02,29.4,1,Y
IDCJAC0010,009265,2013,11,03,33.2,1,Y
IDCJAC0010,009265,2013,11,04,27.9,1,Y
IDCJAC0010,009265,2013,11,05,20.2,1,Y
IDCJAC0010,009265,2013,11,06,20.1,1,Y
IDCJAC0010,009265,2013,11,07,24.2,1,Y
IDCJAC0010,009265,2013,11,08,25.4,1,Y
IDCJAC0010,009265,2013,11,09,29.6,1,Y
IDCJAC0010,009265,2013,11,10,34.5,1,Y
IDCJAC0010,009265,2013,11,11,21.9,1,Y
IDCJAC0010,009265,2013,11,12,21.5,1,Y
IDCJAC0010,009265,2013,11,13,22.0,1,Y
IDCJAC0010,009265,2013,11,14,31.3,1,Y
IDCJAC0010,009265,2013,11,15,33.7,1,Y
IDCJAC0010,009265,2013,11,16,33.2,1,Y
IDCJAC0010,009265,2013,11,17,22.5,1,Y
IDCJAC0010,009265,2013,11,18,25.1,1,Y
IDCJAC0010,009265,2013,11,19,25.4,1,Y
IDCJAC0010,009265,2013,11,20,28.6,1,Y
IDCJAC0010,009265,2013,11,21,30.2,1,Y
IDCJAC0010,009265,2013,11,22,28.1,1,Y
IDCJAC0010,009265,2013,11,23,23.0,1,Y
IDCJAC0010,009265,2013,11,24,21.3,1,Y
IDCJAC0010,009265,2013,11,25,21.7,1,Y
IDCJAC0010,009265,2013,11,26,23.9,1,Y
IDCJAC0010,009265,2013,11,27,25.2,1,Y
IDCJAC0010,009265,2013,11,28,25.7,1,Y
IDCJAC0010,009265,2013,11,29,22.4,1,Y
IDCJAC0010,009265,2013,11,30,20.5,1,Y
IDCJAC0010,009265,2013,12,01,21.2,1,Y
IDCJAC0010,009265,2013,12,02,20.4,1,Y
IDCJAC0010,009265,2013,12,03,20.2,1,Y
IDCJAC0010,009265,2013,12,04,27.1,1,Y
IDCJAC0010,009265,2013,12,05,31.4,1,Y
IDCJAC0010,009265,2013,12,06,28.9,1,Y
IDCJAC0010,009265,2013,12,07,22.2,1,Y
IDCJAC0010,009265,2013,12,08,20.5,1,Y
IDCJAC0010,009265,2013,12,09,24.4,1,Y
IDCJAC0010,009265,2013,12,10,29.9,1,Y
IDCJAC0010,009265,2013,12,11,28.7,1,Y
IDCJAC0010,009265,2013,12,12,31.8,1,Y
IDCJAC0010,009265,2013,12,13,33.1,1,Y
IDCJAC0010,009265,2013,12,14,26.5,1,Y
IDCJAC0010,009265,2013,12,15,29.5,1,Y
IDCJAC0010,009265,2013,12,16,26.8,1,Y
IDCJAC0010,009265,2013,12,17,23.6,1,Y
IDCJAC0010,009265,2013,12,18,22.9,1,Y
IDCJAC0010,009265,2013,12,19,23.4,1,Y
IDCJAC0010,009265,2013,12,20,27.7,1,Y
IDCJAC0010,009265,2013,12,21,26.1,1,Y
IDCJAC0010,009265,2013,12,22,25.9,1,Y
IDCJAC0010,009265,2013,12,23,24.9,1,Y
IDCJAC0010,009265,2013,12,24,22.9,1,Y
IDCJAC0010,009265,2013,12,25,25.1,1,Y
IDCJAC0010,009265,2013,12,26,22.2,1,Y
IDCJAC0010,009265,2013,12,27,23.2,1,Y
IDCJAC0010,009265,2013,12,28,28.3,1,Y
IDCJAC0010,009265,2013,12,29,24.2,1,Y
IDCJAC0010,009265,2013,12,30,23.9,1,Y
IDCJAC0010,009265,2013,12,31,22.1,1,Y
IDCJAC0010,009265,2014,01,01,21.8,1,Y
IDCJAC0010,009265,2014,01,02,22.8,1,Y
IDCJAC0010,009265,2014,01,03,21.5,1,Y
IDCJAC0010,009265,2014,01,04,22.1,1,Y
IDCJAC0010,009265,2014,01,05,28.5,1,Y
IDCJAC0010,009265,2014,01,06,33.8,1,Y
IDCJAC0010,009265,2014,01,07,23.0,1,Y
IDCJAC0010,009265,2014,01,08,22.9,1,Y
IDCJAC0010,009265,2014,01,09,25.6,1,Y
IDCJAC0010,009265,2014,01,10,30.6,1,Y
IDCJAC0010,009265,2014,01,11,41.1,1,Y
IDCJAC0010,009265,2014,01,12,34.9,1,Y
IDCJAC0010,009265,2014,01,13,23.2,1,Y
IDCJAC0010,009265,2014,01,14,22.5,1,Y
IDCJAC0010,009265,2014,01,15,22.3,1,Y
IDCJAC0010,009265,2014,01,16,21.8,1,Y
IDCJAC0010,009265,2014,01,17,28.2,1,Y
IDCJAC0010,009265,2014,01,18,33.7,1,Y
IDCJAC0010,009265,2014,01,19,34.1,1,Y
IDCJAC0010,009265,2014,01,20,37.4,1,Y
IDCJAC0010,009265,2014,01,21,35.9,1,Y
IDCJAC0010,009265,2014,01,22,34.5,1,Y
IDCJAC0010,009265,2014,01,23,34.2,1,Y
IDCJAC0010,009265,2014,01,24,32.1,1,Y
IDCJAC0010,009265,2014,01,25,32.6,1,Y
IDCJAC0010,009265,2014,01,26,24.5,1,Y
IDCJAC0010,009265,2014,01,27,22.6,1,Y
IDCJAC0010,009265,2014,01,28,28.7,1,Y
IDCJAC0010,009265,2014,01,29,29.8,1,Y
IDCJAC0010,009265,2014,01,30,25.5,1,Y
IDCJAC0010,009265,2014,01,31,23.6,1,Y
IDCJAC0010,009265,2014,02,01,23.5,1,Y
IDCJAC0010,009265,2014,02,02,30.4,1,Y
IDCJAC0010,009265,2014,02,03,33.7,1,Y
IDCJAC0010,009265,2014,02,04,33.4,1,Y
IDCJAC0010,009265,2014,02,05,24.7,1,Y
IDCJAC0010,009265,2014,02,06,27.2,1,Y
IDCJAC0010,009265,2014,02,07,25.3,1,Y
IDCJAC0010,009265,2014,02,08,23.8,1,Y
IDCJAC0010,009265,2014,02,09,30.3,1,Y
IDCJAC0010,009265,2014,02,10,22.7,1,Y
IDCJAC0010,009265,2014,02,11,32.7,1,Y
IDCJAC0010,009265,2014,02,12,32.9,1,Y
IDCJAC0010,009265,2014,02,13,31.6,1,Y
IDCJAC0010,009265,2014,02,14,26.8,1,Y
IDCJAC0010,009265,2014,02,15,24.1,1,Y
IDCJAC0010,009265,2014,02,16,23.6,1,Y
IDCJAC0010,009265,2014,02,17,27.3,1,Y
IDCJAC0010,009265,2014,02,18,32.8,1,Y
IDCJAC0010,009265,2014,02,19,35.1,1,Y
IDCJAC0010,009265,2014,02,20,35.0,1,Y
IDCJAC0010,009265,2014,02,21,34.3,1,Y
IDCJAC0010,009265,2014,02,22,32.5,1,Y
IDCJAC0010,009265,2014,02,23,30.1,1,Y
IDCJAC0010,009265,2014,02,24,25.2,1,Y
IDCJAC0010,009265,2014,02,25,28.3,1,Y
IDCJAC0010,009265,2014,02,26,30.1,1,Y
IDCJAC0010,009265,2014,02,27,31.3,1,Y
IDCJAC0010,009265,2014,02,28,36.4,1,Y
IDCJAC0010,009265,2014,03,01,33.7,1,Y
IDCJAC0010,009265,2014,03,02,30.0,1,Y
IDCJAC0010,009265,2014,03,03,23.6,1,Y
IDCJAC0010,009265,2014,03,04,26.7,1,Y
IDCJAC0010,009265,2014,03,05,29.1,1,Y
IDCJAC0010,009265,2014,03,06,30.1,1,Y
IDCJAC0010,009265,2014,03,07,33.7,1,Y
IDCJAC0010,009265,2014,03,08,22.7,1,Y
IDCJAC0010,009265,2014,03,09,22.0,1,Y
IDCJAC0010,009265,2014,03,10,23.8,1,Y
IDCJAC0010,009265,2014,03,11,32.1,1,Y
IDCJAC0010,009265,2014,03,12,34.9,1,Y
IDCJAC0010,009265,2014,03,13,22.9,1,Y
IDCJAC0010,009265,2014,03,14,21.2,1,Y
IDCJAC0010,009265,2014,03,15,20.4,1,Y
IDCJAC0010,009265,2014,03,16,,,
IDCJAC0010,009265,2014,03,17,22.5,1,N
IDCJAC0010,009265,2014,03,18,25.7,1,Y
IDCJAC0010,009265,2014,03,19,23.5,1,Y
IDCJAC0010,009265,2014,03,20,31.1,1,Y
IDCJAC0010,009265,2014,03,21,28.1,1,Y
IDCJAC0010,009265,2014,03,22,31.6,1,Y
IDCJAC0010,009265,2014,03,23,,,
IDCJAC0010,009265,2014,03,24,,,
IDCJAC0010,009265,2014,03,25,,,
IDCJAC0010,009265,2014,03,26,,,
IDCJAC0010,009265,2014,03,27,,,
IDCJAC0010,009265,2014,03,28,,,
IDCJAC0010,009265,2014,03,29,,,
IDCJAC0010,009265,2014,03,30,,,
IDCJAC0010,009265,2014,03,31,,,
IDCJAC0010,009265,2014,04,01,20.3,1,N
IDCJAC0010,009265,2014,04,02,21.3,1,Y
IDCJAC0010,009265,2014,04,03,25.9,1,Y
IDCJAC0010,009265,2014,04,04,27.2,1,Y
IDCJAC0010,009265,2014,04,05,23.1,1,Y
IDCJAC0010,009265,2014,04,06,21.7,1,Y
IDCJAC0010,009265,2014,04,07,21.4,1,Y
IDCJAC0010,009265,2014,04,08,27.4,1,Y
IDCJAC0010,009265,2014,04,09,30.3,1,Y
IDCJAC0010,009265,2014,04,10,30.9,1,Y
IDCJAC0010,009265,2014,04,11,32.8,1,Y
IDCJAC0010,009265,2014,04,12,28.1,1,Y
IDCJAC0010,009265,2014,04,13,26.8,1,Y
IDCJAC0010,009265,2014,04,14,23.3,1,Y
IDCJAC0010,009265,2014,04,15,22.6,1,Y
IDCJAC0010,009265,2014,04,16,21.5,1,Y
IDCJAC0010,009265,2014,04,17,,,
IDCJAC0010,009265,2014,04,18,,,
IDCJAC0010,009265,2014,04,19,,,
IDCJAC0010,009265,2014,04,20,,,
IDCJAC0010,009265,2014,04,21,,,
IDCJAC0010,009265,2014,04,22,,,
IDCJAC0010,009265,2014,04,23,,,
IDCJAC0010,009265,2014,04,24,,,
IDCJAC0010,009265,2014,04,25,,,
IDCJAC0010,009265,2014,04,26,,,
IDCJAC0010,009265,2014,04,27,,,
IDCJAC0010,009265,2014,04,28,,,
IDCJAC0010,009265,2014,04,29,,,
IDCJAC0010,009265,2014,04,30,,,
IDCJAC0010,009265,2014,05,01,,,
IDCJAC0010,009265,2014,05,02,,,
IDCJAC0010,009265,2014,05,03,,,
IDCJAC0010,009265,2014,05,04,,,
IDCJAC0010,009265,2014,05,05,,,
IDCJAC0010,009265,2014,05,06,,,
IDCJAC0010,009265,2014,05,07,,,
IDCJAC0010,009265,2014,05,08,,,
IDCJAC0010,009265,2014,05,09,,,
IDCJAC0010,009265,2014,05,10,,,
IDCJAC0010,009265,2014,05,11,,,
IDCJAC0010,009265,2014,05,12,,,
IDCJAC0010,009265,2014,05,13,20.8,1,N
IDCJAC0010,009265,2014,05,14,20.3,1,Y
IDCJAC0010,009265,2014,05,15,21.0,1,Y
IDCJAC0010,009265,2014,05,16,20.6,1,Y
IDCJAC0010,009265,2014,05,17,21.2,1,Y
IDCJAC0010,009265,2014,05,18,20.7,1,Y
IDCJAC0010,009265,2014,05,19,20.8,1,Y
IDCJAC0010,009265,2014,05,20,21.7,1,Y
IDCJAC0010,009265,2014,05,21,19.8,1,Y
IDCJAC0010,009265,2014,05,22,21.6,1,Y
IDCJAC0010,009265,2014,05,23,20.2,1,Y
IDCJAC0010,009265,2014,05,24,20.2,1,Y
IDCJAC0010,009265,2014,05,25,19.9,1,Y
IDCJAC0010,009265,2014,05,26,20.2,1,Y
IDCJAC0010,009265,2014,05,27,20.7,1,Y
IDCJAC0010,009265,2014,05,28,18.6,1,Y
IDCJAC0010,009265,2014,05,29,18.9,1,Y
IDCJAC0010,009265,2014,05,30,18.4,1,Y
IDCJAC0010,009265,2014,05,31,17.4,1,Y
IDCJAC0010,009265,2014,06,01,19.5,1,Y
IDCJAC0010,009265,2014,06,02,19.7,1,Y
IDCJAC0010,009265,2014,06,03,20.1,1,Y
IDCJAC0010,009265,2014,06,04,21.8,1,Y
IDCJAC0010,009265,2014,06,05,24.7,1,Y
IDCJAC0010,009265,2014,06,06,24.0,1,Y
IDCJAC0010,009265,2014,06,07,20.5,1,Y
IDCJAC0010,009265,2014,06,08,20.9,1,Y
IDCJAC0010,009265,2014,06,09,21.1,1,Y
IDCJAC0010,009265,2014,06,10,17.2,1,Y
IDCJAC0010,009265,2014,06,11,16.9,1,Y
IDCJAC0010,009265,2014,06,12,17.0,1,Y
IDCJAC0010,009265,2014,06,13,,,
IDCJAC0010,009265,2014,06,14,,,
IDCJAC0010,009265,2014,06,15,,,
IDCJAC0010,009265,2014,06,16,20.4,1,N
IDCJAC0010,009265,2014,06,17,19.1,1,Y
IDCJAC0010,009265,2014,06,18,18.3,1,Y
IDCJAC0010,009265,2014,06,19,18.6,1,Y
